molecula,nom,smiles,fallida_pbc,fallida_sbc,fallida_qualsevol,fallida_comuna_pbc_sbc,pes_molecular,atoms_pesants,anells,anells_aromatics,atoms_aromatics,heteroatoms,halogens,donadors_h,acceptors_h,tpsa,enllacos_rotables,logp,es_aromatica,es_halogenada,gran_pes_molecular_gt_200,polar_tpsa_gt_60
mobley_4983965,ethylsulfanylethane,CCSCC,False,False,False,False,90.191,5,0,0,0,1,0,0,1,0.0,2,1.7593999999999999,False,False,False,False
mobley_5003962,"2-amino-9,10-anthraquinone",c1ccc2c(c1)C(=O)c3ccc(cc3C2=O)N,True,True,True,True,223.23099999999997,17,3,2,12,3,0,1,3,60.16,0,2.0441999999999996,True,False,True,True
mobley_5006685,4-(1-Methylethenyl)-1-cyclohexene-1-carboxaldehyde,CC(=C)[C@H]1CCC(=CC1)C=O,False,False,False,False,150.221,11,1,0,0,1,0,0,1,17.07,2,2.4879000000000007,False,False,False,False
mobley_5026370,pyridine-4-carbonitrile,c1cnccc1C#N,False,False,False,False,104.112,8,1,1,6,2,0,0,2,36.68,0,0.9532799999999999,True,False,False,False
mobley_5052949,1-propylsulfanylpropane,CCCSCCC,False,False,False,False,118.24499999999999,7,0,0,0,1,0,0,1,0.0,4,2.539600000000001,False,False,False,False
mobley_5056289,2-methyltetrahydrofuran,C[C@H]1CCCO1,False,False,False,False,86.134,6,1,0,0,1,0,0,1,9.23,0,1.1853,False,False,False,False
mobley_5063386,2-nitrophenol,c1ccc(c(c1)[N+](=O)[O-])O,False,False,False,False,139.10999999999999,10,1,1,6,4,0,1,3,63.370000000000005,1,1.3003999999999998,True,False,False,True
mobley_5072416,2-methoxyaniline,COc1ccccc1N,True,False,True,False,123.15499999999999,9,1,1,6,2,0,1,2,35.25,1,1.2773999999999999,True,False,False,False
mobley_5076071,"1-N,1-N-diethyl-2,6-dinitro-4-(trifluoromethyl)benzene-1,3-diamine",CCN(CC)c1c(cc(c(c1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-],True,True,True,True,322.243,22,1,1,6,11,3,1,6,115.53999999999999,5,2.9502000000000015,True,True,True,True
mobley_5079234,heptan-1-ol,CCCCCCCO,False,False,False,False,116.204,8,0,0,0,1,0,1,1,20.23,5,1.9491,False,False,False,False
mobley_5094777,indane,c1ccc2c(c1)CCC2,False,False,False,False,118.17899999999999,9,2,1,6,0,0,0,0,0.0,0,2.1753,True,False,False,False
mobley_5110043,"2,6-dimethylnaphthalene",Cc1ccc2cc(ccc2c1)C,False,False,False,False,156.22799999999998,12,2,2,10,0,0,0,0,0.0,0,3.456640000000002,True,False,False,False
mobley_511661,butadiene,C=CC=C,False,False,False,False,54.09199999999999,4,0,0,0,0,0,0,0,0.0,1,1.3584,False,False,False,False
mobley_5123639,4-methylpentan-2-ol,C[C@H](CC(C)C)O,False,False,False,False,102.17699999999999,7,0,0,0,1,0,1,1,20.23,2,1.4133,False,False,False,False
mobley_5157661,isobutane,CC(C)C,False,False,False,False,58.123999999999995,4,0,0,0,0,0,0,0,0.0,0,1.6622999999999999,False,False,False,False
mobley_5200358,aldicarb,CC(C)(/C=N\OC(=O)NC)SC,False,False,False,False,190.268,12,0,0,0,5,0,1,4,50.69,3,1.4698,False,False,False,False
mobley_5220185,2-ethylpyrazine,CCc1cnccn1,False,False,False,False,108.14399999999998,8,1,1,6,2,0,0,2,25.78,1,1.039,True,False,False,False
mobley_525934,methanethiol,CS,False,False,False,False,48.11000000000001,2,0,0,0,1,0,1,1,0.0,0,0.546,False,False,False,False
mobley_5263791,1-ethylnaphthalene,CCc1cccc2c1cccc2,False,False,False,False,156.22799999999998,12,2,2,10,0,0,0,0,0.0,1,3.4022000000000023,True,False,False,False
mobley_52782,"1,2-dinitroxyethane",C(CO[N+](=O)[O-])O[N+](=O)[O-],False,False,False,False,152.06199999999998,10,0,0,0,8,0,0,6,104.74000000000001,5,-0.597,False,False,False,True
mobley_5282042,Amitriptyline,CN(C)CCC=C1c2ccccc2CCc3c1cccc3,False,True,True,False,277.41099999999994,21,3,2,12,1,0,0,1,3.24,3,4.168600000000003,True,False,True,False
mobley_5286200,"1,4-dichlorobutane",C(CCCl)CCl,False,False,False,False,127.014,6,0,0,0,2,2,0,0,0.0,3,2.2442,False,True,False,False
mobley_5310099,hex-1-ene,CCCCC=C,False,False,False,False,84.16199999999999,6,0,0,0,0,0,0,0,0.0,3,2.3626000000000005,False,False,False,False
mobley_5311804,phenylmethanol,c1ccc(cc1)CO,False,False,False,False,108.13999999999997,8,1,1,6,1,0,1,1,20.23,1,1.1788999999999998,True,False,False,False
mobley_5326154,"N,N-dimethylaniline",CN(C)c1ccccc1,False,False,False,False,121.18299999999995,9,1,1,6,1,0,0,1,3.24,1,1.7526,True,False,False,False
mobley_5346580,"3,3-dimethylbutan-2-one",CC(=O)C(C)(C)C,False,False,False,False,100.16099999999999,7,0,0,0,1,0,0,1,17.07,0,1.6215,False,False,False,False
mobley_5347550,"2,2-dichloro-1,1-difluoro-1-methoxy-ethane",COC(C(Cl)Cl)(F)F,False,False,False,False,164.96599999999998,8,0,0,0,5,4,0,1,9.23,2,2.0293,False,True,False,False
mobley_5371840,2-chlorodibenzo-p-dioxin,c1ccc2c(c1)Oc3ccc(cc3O2)Cl,False,False,False,False,218.63899999999998,15,3,2,12,3,1,0,2,18.46,0,4.238000000000001,True,True,True,False
mobley_5390332,methyl butanoate,CCCC(=O)OC,True,False,True,False,102.13299999999998,7,0,0,0,2,0,0,2,26.3,2,0.9595,False,False,False,False
mobley_5393242,diazinon,CCOP(=S)(OCC)Oc1cc(nc(n1)C(C)C)C,False,True,True,False,304.35200000000003,19,1,1,6,7,0,0,6,53.47,7,3.5847200000000026,True,False,True,False
mobley_5445548,cumene,CC(C)c1ccccc1,False,False,False,False,120.19499999999995,9,1,1,6,0,0,0,0,0.0,1,2.8100000000000014,True,False,False,False
mobley_5449201,n-pentane,CCCCC,False,False,False,False,72.151,5,0,0,0,0,0,0,0,0.0,2,2.1965000000000003,False,False,False,False
mobley_5456566,"1,2,3,4,5-pentachloro-6-(2,3,4,5,6-pentachlorophenyl)benzene",c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)c2c(c(c(c(c2Cl)Cl)Cl)Cl)Cl,False,False,False,False,498.66200000000003,22,2,2,12,10,10,0,0,0.0,1,9.8876,True,True,True,False
mobley_5467162,4-tert-butylphenol,CC(C)(C)c1ccc(cc1)O,False,False,False,False,150.22099999999998,11,1,1,6,1,0,1,1,20.23,0,2.6897000000000015,True,False,False,False
mobley_5471704,isopentyl acetate,CC(C)CCOC(=O)C,False,False,False,False,130.18699999999998,9,0,0,0,2,0,0,2,26.3,3,1.5956000000000001,False,False,False,False
mobley_547634,"2,3-dimethylnaphthalene",Cc1cc2ccccc2cc1C,True,False,True,False,156.22799999999998,12,2,2,10,0,0,0,0,0.0,0,3.456640000000002,True,False,False,False
mobley_5494918,"1,1,2,3,3,3-hexafluoroprop-1-ene",C(=C(F)F)(C(F)(F)F)F,False,False,False,False,150.021,9,0,0,0,6,6,0,0,0.0,0,2.6262999999999996,False,True,False,False
mobley_5499659,1-methylimidazole,Cn1ccnc1,False,False,False,False,82.106,6,1,1,5,2,0,0,2,17.82,0,0.4200999999999999,True,False,False,False
mobley_550662,"1,1,1-trimethoxyethane",CC(OC)(OC)OC,False,True,True,False,120.14799999999998,8,0,0,0,3,0,0,3,27.69,3,0.5992999999999999,False,False,False,False
mobley_5510474,"1,2,3,4-tetrachlorodibenzo-p-dioxin",c1ccc2c(c1)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2,False,False,False,False,321.97399999999993,18,3,2,12,6,4,0,2,18.46,0,6.1982,True,True,True,False
mobley_5518547,4-methylaniline,Cc1ccc(cc1)N,False,True,True,False,107.156,8,1,1,6,1,0,1,1,26.02,0,1.5772199999999998,True,False,False,False
mobley_5520946,benzenethiol,c1ccc(cc1)S,False,False,False,False,110.18099999999997,7,1,1,6,1,0,1,1,0.0,0,1.9753000000000003,True,False,False,False
mobley_5538249,"1,3,5-trichloro-2-phenyl-benzene",c1ccc(cc1)c2c(cc(cc2Cl)Cl)Cl,False,False,False,False,257.54699999999997,15,2,2,12,3,3,0,0,0.0,1,5.313800000000001,True,True,True,False
mobley_5561855,"1,3,5-trichloro-2-(2,6-dichlorophenyl)benzene",c1cc(c(c(c1)Cl)c2c(cc(cc2Cl)Cl)Cl)Cl,False,False,False,False,326.437,17,2,2,12,5,5,0,0,0.0,1,6.6206000000000005,True,True,True,False
mobley_5571660,"2,6-dimethylaniline",Cc1cccc(c1N)C,True,True,True,True,121.183,9,1,1,6,1,0,1,1,26.02,0,1.88564,True,False,False,False
mobley_5600967,"4-methoxy-N,N-dimethyl-benzamide",CN(C)C(=O)c1ccc(cc1)OC,False,False,False,False,179.21899999999997,13,1,1,6,3,0,0,2,29.540000000000003,2,1.397,True,False,False,False
mobley_5616693,"(2S,5R)-2-isopropyl-5-methylcyclohexanone",C[C@@H]1CC[C@H](C(=O)C1)C(C)C,True,False,True,False,154.253,11,1,0,0,1,0,0,1,17.07,1,2.6477000000000013,False,False,False,False
mobley_5627459,2-methylpropanal,CC(C)C=O,False,False,False,False,72.107,5,0,0,0,1,0,0,1,17.07,1,0.8412999999999999,False,False,False,False
mobley_5631798,ammonia,N,False,False,False,False,17.031,1,0,0,0,1,0,1,1,35.0,0,0.16199999999999998,False,False,False,False
mobley_5665561,"1,3-dimethylnaphthalene",Cc1cc(c2ccccc2c1)C,False,False,False,False,156.22799999999998,12,2,2,10,0,0,0,0,0.0,0,3.456640000000002,True,False,False,False
mobley_5690766,"hexa-1,5-diene",C=CCCC=C,False,False,False,False,82.14599999999999,6,0,0,0,0,0,0,0,0.0,3,2.1386000000000003,False,False,False,False
mobley_5692472,N-methylmethanamine,CNC,False,False,False,False,45.085,3,0,0,0,1,0,1,1,12.03,0,-0.1644000000000001,False,False,False,False
mobley_5708811,dicamba,COc1c(ccc(c1C(=O)O)Cl)Cl,False,False,False,False,221.039,13,1,1,6,5,2,1,2,46.53,2,2.7002000000000006,True,True,True,False
mobley_5732611,4-methyl-1H-imidazole,Cc1c[nH]cn1,False,False,False,False,82.10600000000001,6,1,1,5,2,0,1,1,28.68,0,0.7181199999999999,True,False,False,False
mobley_5747188,1-methyl-2-nitro-benzene,Cc1ccccc1[N+](=O)[O-],False,False,False,False,137.138,10,1,1,6,3,0,0,2,43.14,1,1.9032200000000001,True,False,False,False
mobley_5747981,"1,1,1,2-tetramethoxyethane",COCC(OC)(OC)OC,False,True,True,False,150.17399999999998,10,0,0,0,4,0,0,4,36.92,5,0.2258,False,False,False,False
mobley_5759258,pentan-1-ol,CCCCCO,False,False,False,False,88.14999999999999,6,0,0,0,1,0,1,1,20.23,3,1.1689,False,False,False,False
mobley_5760563,dimethyl sulfate,COS(=O)(=O)OC,False,False,False,False,126.13299999999998,7,0,0,0,5,0,0,4,52.60000000000001,2,-0.476,False,False,False,False
mobley_5816127,2-methoxyethanol,COCCO,False,False,False,False,76.095,5,0,0,0,2,0,1,2,29.46,2,-0.37489999999999996,False,False,False,False
mobley_5852491,methylcyclopentane,CC1CCCC1,False,False,False,False,84.162,6,1,0,0,0,0,0,0,0.0,0,2.1965000000000003,False,False,False,False
mobley_5857,quinoline,c1ccc2c(c1)cccn2,False,False,False,False,129.16199999999995,10,2,2,10,1,0,0,1,12.89,0,2.2348,True,False,False,False
mobley_5880265,2-butoxyethanol,CCCCOCCO,False,False,False,False,118.17599999999999,8,0,0,0,2,0,1,2,29.46,5,0.7953999999999999,False,False,False,False
mobley_588781,hexylbenzene,CCCCCCc1ccccc1,False,False,False,False,162.276,12,1,1,6,0,0,0,0,0.0,5,3.809400000000003,True,False,False,False
mobley_5890803,propyl propanoate,CCCOC(=O)CC,False,False,False,False,116.15999999999998,8,0,0,0,2,0,0,2,26.3,3,1.3496000000000001,False,False,False,False
mobley_590519,ethyldisulfanylethane,CCSSCC,False,False,False,False,122.258,6,0,0,0,2,0,0,2,0.0,3,2.4076000000000004,False,False,False,False
mobley_5917842,4-methyl-2-methoxyphenol,Cc1ccc(c(c1)OC)O,False,False,False,False,138.166,10,1,1,6,2,0,1,2,29.46,1,1.70922,True,False,False,False
mobley_5935995,"2,2-dimethylbutane",CCC(C)(C)C,False,False,False,False,86.17799999999998,6,0,0,0,0,0,0,0,0.0,0,2.442500000000001,False,False,False,False
mobley_5948990,2-nitroaniline,c1ccc(c(c1)N)[N+](=O)[O-],True,False,True,False,138.126,10,1,1,6,4,0,1,3,69.16,1,1.1769999999999998,True,False,False,True
mobley_5952846,"1,1,2,2-tetrachloroethylene",C(=C(Cl)Cl)(Cl)Cl,False,False,False,False,165.834,6,0,0,0,4,4,0,0,0.0,0,3.0682,False,True,False,False
mobley_5973402,3-methylbutan-1-ol,CC(C)CCO,False,False,False,False,88.14999999999999,6,0,0,0,1,0,1,1,20.23,2,1.0248,False,False,False,False
mobley_5977084,3-methylpyridine,Cc1cccnc1,False,False,False,False,93.129,7,1,1,6,1,0,0,1,12.89,0,1.39002,True,False,False,False
mobley_6006813,1-nitrobutane,CCCC[N+](=O)[O-],False,False,False,False,103.12099999999998,7,0,0,0,3,0,0,2,43.14,3,1.0632000000000001,False,False,False,False
mobley_6055410,diflunisal,c1cc(c(cc1c2ccc(cc2F)F)C(=O)O)O,False,False,False,False,250.19999999999996,18,2,2,12,5,2,2,2,57.53,2,3.035600000000001,True,True,True,False
mobley_6060301,hexan-1-amine,CCCCCCN,False,False,False,False,101.19300000000001,7,0,0,0,1,0,1,1,26.02,4,1.5253999999999999,False,False,False,False
mobley_6081058,oct-2-enal,CCCCC/C=C/C=O,False,True,True,False,126.19899999999997,9,0,0,0,1,0,0,1,17.07,5,2.3218000000000005,False,False,False,False
mobley_6082662,4-nitroaniline,c1cc(ccc1N)N(=O)=O,True,False,True,False,138.126,10,1,1,6,4,0,1,3,69.16,1,1.177,True,False,False,True
mobley_6091882,ethylene,C=C,False,False,False,False,28.053999999999995,2,0,0,0,0,0,0,0,0.0,0,0.8022,False,False,False,False
mobley_6102880,diphenyl ether,c1ccc(cc1)Oc2ccccc2,False,False,False,False,170.21099999999998,13,2,2,12,1,0,0,1,9.23,2,3.478900000000001,True,False,False,False
mobley_6115639,trimethyl phosphate,COP(=O)(OC)OC,False,False,False,False,140.075,8,0,0,0,5,0,0,4,44.760000000000005,3,1.0337,False,False,False,False
mobley_6175884,4-methylbenzaldehyde,Cc1ccc(cc1)C=O,False,False,False,False,120.15099999999998,9,1,1,6,1,0,0,1,17.07,1,1.80752,True,False,False,False
mobley_6190089,"1,1,2,2-tetrachloroethane",C(C(Cl)Cl)(Cl)Cl,False,False,False,False,167.85,6,0,0,0,4,4,0,0,0.0,1,2.5938000000000008,False,True,False,False
mobley_6195751,"2,6-dichlorosyringaldehyde",COc1c(c(c(c(c1Cl)C=O)Cl)OC)O,False,True,True,False,251.065,15,1,1,6,6,2,1,4,55.760000000000005,3,2.528700000000001,True,True,True,False
mobley_6198745,"2,3-diacetoxypropyl acetate",CC(=O)OCC(COC(=O)C)OC(=O)C,False,False,False,False,218.20499999999998,15,0,0,0,6,0,0,6,78.9,5,0.044299999999999784,False,False,True,True
mobley_6201330,propyl paraben,CCCOC(=O)c1ccc(cc1)O,False,True,True,False,180.20299999999997,13,1,1,6,3,0,1,3,46.53,3,1.959,True,False,False,False
mobley_6232400,pyridine-3-carbaldehyde,c1cc(cnc1)C=O,False,False,False,False,107.11199999999997,8,1,1,6,2,0,0,2,29.96,1,0.8940999999999999,True,False,False,False
mobley_6235784,2-chlorobutane,CC[C@H](C)Cl,False,False,False,False,92.569,5,0,0,0,1,1,0,0,0.0,1,2.0237,False,True,False,False
mobley_6239320,cyanuric acid,c1(=O)[nH]c(=O)[nH]c(=O)[nH]1,True,True,True,True,129.075,9,1,1,6,6,0,3,3,98.57999999999998,0,-2.2485000000000004,True,False,False,True
mobley_6248915,octan-1-amine,CCCCCCCCN,False,False,False,False,129.247,9,0,0,0,1,0,1,1,26.02,6,2.3056,False,False,False,False
mobley_6250025,1-iodohexane,CCCCCCI,False,False,False,False,212.074,7,0,0,0,1,1,0,0,0.0,4,3.0017000000000014,False,True,True,False
mobley_6257907,3-chloroaniline,c1cc(cc(c1)Cl)N,True,False,True,False,127.574,8,1,1,6,2,1,1,1,26.02,0,1.9222,True,True,False,False
mobley_6266306,azetidine,C1CNC1,False,False,False,False,57.096,4,1,0,0,1,0,1,1,12.03,0,-0.02030000000000004,False,False,False,False
mobley_627267,1-bromo-2-methyl-propane,CC(C)CBr,False,False,False,False,137.01999999999998,5,0,0,0,1,1,0,0,0.0,1,2.0373,False,True,False,False
mobley_628086,"1,1,1-trifluoropropan-2-ol",C[C@@H](C(F)(F)F)O,False,False,False,False,114.066,7,0,0,0,4,3,1,1,20.23,0,0.9295,False,True,False,False
mobley_628951,"1,3-dichloro-2-(2,6-dichlorophenyl)benzene",c1cc(c(c(c1)Cl)c2c(cccc2Cl)Cl)Cl,False,False,False,False,291.99199999999996,16,2,2,12,4,4,0,0,0.0,1,5.967200000000001,True,True,True,False
mobley_6303022,4-ethylpyridine,CCc1ccncc1,False,False,False,False,107.15599999999998,8,1,1,6,1,0,0,1,12.89,1,1.644,True,False,False,False
mobley_6309289,piperidine,C1CCNCC1,False,False,False,False,85.15,6,1,0,0,1,0,1,1,12.03,0,0.7599,False,False,False,False
mobley_632905,1-(4-methoxyphenyl)ethanone,CC(=O)c1ccc(cc1)OC,False,False,False,False,150.17699999999996,11,1,1,6,2,0,0,2,26.3,2,1.8978,True,False,False,False
mobley_6334915,"(1R)-2,2,2-trichloro-1-dimethoxyphosphoryl-ethanol",COP(=O)([C@H](C(Cl)(Cl)Cl)O)OC,True,True,True,True,257.43699999999995,12,0,0,0,8,3,1,4,55.760000000000005,3,2.1609,False,True,True,False
mobley_6338073,terbutryn,CCNc1nc(nc(n1)SC)NC(C)(C)C,True,True,True,True,241.364,16,1,1,6,6,0,2,6,62.730000000000004,4,2.2356999999999996,True,False,True,True
mobley_6353617,1-(3-pyridyl)ethanone,CC(=O)c1cccnc1,False,False,False,False,121.13899999999997,9,1,1,6,2,0,0,2,29.96,1,1.2842,True,False,False,False
mobley_6358463,"1,2-bis(trifluoromethyl)benzene",c1ccc(c(c1)C(F)(F)F)C(F)(F)F,False,False,False,False,214.10799999999995,14,1,1,6,6,6,0,0,0.0,0,3.7242000000000006,True,True,True,False
mobley_6359135,carbon tetrachloride,C(Cl)(Cl)(Cl)Cl,False,False,False,False,153.823,5,0,0,0,4,4,0,0,0.0,0,2.5529,False,True,False,False
mobley_6359156,"1,4-dichloro-2-phenyl-benzene",c1ccc(cc1)c2cc(ccc2Cl)Cl,False,False,False,False,223.10199999999998,14,2,2,12,2,2,0,0,0.0,1,4.660400000000001,True,True,True,False
mobley_63712,1-methylpiperidine,CN1CCCCC1,False,False,False,False,99.177,7,1,0,0,1,0,0,1,3.24,0,1.1021,False,False,False,False
mobley_637522,anthracene,c1ccc2cc3ccccc3cc2c1,False,False,False,False,178.23399999999995,14,3,3,14,0,0,0,0,0.0,0,3.993000000000002,True,False,False,False
mobley_6416775,propylcyclopentane,CCCC1CCCC1,False,False,False,False,112.21600000000001,8,1,0,0,0,0,0,0,0.0,2,2.976700000000002,False,False,False,False
mobley_6430250,propylbenzene,CCCc1ccccc1,False,False,False,False,120.19499999999995,9,1,1,6,0,0,0,0,0.0,2,2.639100000000001,True,False,False,False
mobley_6456034,isobutyl 2-methylpropanoate,CC(C)COC(=O)C(C)C,False,False,False,False,144.21399999999997,10,0,0,0,2,0,0,2,26.3,3,1.8416000000000001,False,False,False,False
mobley_646007,pyrrolidine,C1CCNC1,False,False,False,False,71.123,5,1,0,0,1,0,1,1,12.03,0,0.36979999999999996,False,False,False,False
mobley_6474572,chloroethylene,C=CCl,False,False,False,False,62.498999999999995,3,0,0,0,1,1,0,0,0.0,0,1.3687,False,True,False,False
mobley_6497672,but-2-enal,C/C=C/C=O,False,False,False,False,70.09100000000001,5,0,0,0,1,0,0,1,17.07,1,0.7614000000000001,False,False,False,False
mobley_6522117,"2-chloro-1-(2,4-dichlorophenyl)ethenyl diethyl phosphate",CCOP(=O)(OCC)O/C(=C/Cl)/c1ccc(cc1Cl)Cl,True,True,True,True,359.573,20,1,1,6,8,3,0,4,44.760000000000005,7,5.7283000000000035,True,True,True,False
mobley_6571751,1-methylcyclohexene,CC1=CCCCC1,False,False,False,False,96.17300000000002,7,1,0,0,0,0,0,0,0.0,0,2.5067000000000004,False,False,False,False
mobley_6619554,ethyl pentanoate,CCCCC(=O)OCC,False,False,False,False,130.18699999999998,9,0,0,0,2,0,0,2,26.3,4,1.7397,False,False,False,False
mobley_6620221,carbofuran,CC1(Cc2cccc(c2O1)OC(=O)NC)C,False,False,False,False,221.25599999999997,16,2,1,6,4,0,1,3,47.56,1,2.1182999999999996,True,False,True,False
mobley_6632459,propanal,CCC=O,False,False,False,False,58.08,4,0,0,0,1,0,0,1,17.07,1,0.5952999999999999,False,False,False,False
mobley_664966,diiodomethane,C(I)I,False,False,False,False,267.835,3,0,0,0,2,2,0,0,0.0,0,1.8139,False,True,True,False
mobley_667278,"1,2,3,4-tetrachloro-5-(2,3,4-trichlorophenyl)benzene",c1cc(c(c(c1c2cc(c(c(c2Cl)Cl)Cl)Cl)Cl)Cl)Cl,False,False,False,False,395.3269999999999,19,2,2,12,7,7,0,0,0.0,1,7.9274,True,True,True,False
mobley_6688723,"3,5-dichloro-2,6-dimethoxyphenol",COc1c(cc(c(c1O)OC)Cl)Cl,False,False,False,False,223.05499999999998,13,1,1,6,5,2,1,3,38.69,2,2.7162000000000006,True,True,True,False
mobley_6714389,methanamine,CN,False,False,False,False,31.058,2,0,0,0,1,0,1,1,26.02,0,-0.4251,False,False,False,False
mobley_6727159,2-(nitrooxy)ethan-1-ol,C(CO[N+](=O)[O-])O,False,False,False,False,107.06499999999998,7,0,0,0,5,0,1,4,72.60000000000001,3,-0.8130000000000002,False,False,False,True
mobley_6733657,chlordane,C1[C@H]([C@@H]2[C@H]([C@H]1Cl)[C@]3(C(=C([C@@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl,True,False,True,False,409.7819999999999,18,3,0,0,8,8,0,0,0.0,0,5.6828,False,True,True,False
mobley_6739648,"1,4-dioxane",C1COCCO1,False,False,False,False,88.106,6,1,0,0,2,0,0,2,18.46,0,0.03320000000000001,False,False,False,False
mobley_6743808,"3,4-dimethylphenol",Cc1ccc(cc1C)O,False,False,False,False,122.16699999999999,9,1,1,6,1,0,1,1,20.23,0,2.00904,True,False,False,False
mobley_676247,tetrafluoromethane,C(F)(F)(F)F,False,False,False,False,88.00300000000001,5,0,0,0,4,4,0,0,0.0,0,1.4756999999999998,False,True,False,False
mobley_6794076,1-(4-pyridyl)ethanone,CC(=O)c1ccncc1,False,True,True,False,121.13899999999997,9,1,1,6,2,0,0,2,29.96,1,1.2842,True,False,False,False
mobley_6804509,"1,2,4,5-tetrachlorobenzene",c1c(c(cc(c1Cl)Cl)Cl)Cl,False,False,False,False,215.894,10,1,1,6,4,4,0,0,0.0,0,4.3002,True,True,True,False
mobley_6812653,hexane,CCCCCC,False,False,False,False,86.178,6,0,0,0,0,0,0,0,0.0,3,2.5866000000000007,False,False,False,False
mobley_6843802,"1,2,2-trifluoroethoxybenzene",c1ccc(cc1)O[C@@H](C(F)F)F,False,False,False,False,176.13699999999994,12,1,1,6,4,3,0,1,9.23,3,2.6261,True,True,False,False
mobley_6854178,isopropyl formate,CC(C)OC=O,False,False,False,False,88.106,6,0,0,0,2,0,0,2,26.3,2,0.5678,False,False,False,False
mobley_6861308,fenuron,CN(C)C(=O)Nc1ccccc1,False,False,False,False,164.208,12,1,1,6,3,0,1,1,32.34,1,1.7801,True,False,False,False
mobley_6896128,3-methylheptane,CCCC[C@@H](C)CC,False,False,False,False,114.23199999999999,8,0,0,0,0,0,0,0,0.0,4,3.2227000000000023,False,False,False,False
mobley_6911232,methoxyethane,CCOC,False,False,False,False,60.096000000000004,4,0,0,0,1,0,0,1,9.23,1,0.6527000000000001,False,False,False,False
mobley_6917738,2-methoxyethanamine,COCCN,False,False,False,False,75.111,5,0,0,0,2,0,1,2,35.25,2,-0.4084999999999998,False,False,False,False
mobley_6929123,methyl 2-chloroacetate,COC(=O)CCl,False,False,False,False,108.52400000000002,6,0,0,0,3,1,0,2,26.3,1,0.3981999999999999,False,True,False,False
mobley_6935906,"(3R)-3,7-Dimethylocta-1,6-dien-3-yl acetate",CC(=CCC[C@](C)(C=C)OC(=O)C)C,False,False,False,False,196.29,14,0,0,0,2,0,0,2,26.3,5,3.2406000000000024,False,False,False,False
mobley_6973347,ethyl acetate,CCOC(=O)C,False,False,False,False,88.106,6,0,0,0,2,0,0,2,26.3,1,0.5694,False,False,False,False
mobley_6978427,methyl cyclohexanecarboxylate,COC(=O)C1CCCCC1,False,True,True,False,142.19799999999998,10,1,0,0,2,0,0,2,26.3,1,1.7397,False,False,False,False
mobley_6981465,isopropyl acetate,CC(C)OC(=O)C,True,False,True,False,102.133,7,0,0,0,2,0,0,2,26.3,1,0.9579,False,False,False,False
mobley_6988468,2-ethylpyridine,CCc1ccccn1,False,False,False,False,107.15599999999998,8,1,1,6,1,0,0,1,12.89,1,1.644,True,False,False,False
mobley_7009711,"3,5-dimethylphenol",Cc1cc(cc(c1)O)C,False,False,False,False,122.16699999999997,9,1,1,6,1,0,1,1,20.23,0,2.0090399999999997,True,False,False,False
mobley_7010316,cyclohexanol,C1CCC(CC1)O,False,False,False,False,100.161,7,1,0,0,1,0,1,1,20.23,0,1.3114,False,False,False,False
mobley_7015518,methoxymethane,COC,False,False,False,False,46.069,3,0,0,0,1,0,0,1,9.23,0,0.26260000000000006,False,False,False,False
mobley_7017274,phenanthrene,c1ccc2c(c1)ccc3c2cccc3,False,False,False,False,178.23399999999998,14,3,3,14,0,0,0,0,0.0,0,3.993000000000002,True,False,False,False
mobley_7039935,naphthalen-1-ol,c1ccc2c(c1)cccc2O,True,True,True,True,144.17299999999997,11,2,2,10,1,0,1,1,20.23,0,2.545400000000001,True,False,False,False
mobley_7047032,2-chloro-2-methyl-propane,CC(C)(C)Cl,False,False,False,False,92.569,5,0,0,0,1,1,0,0,0.0,0,2.0237,False,True,False,False
mobley_7066554,4-chlorophenol,c1cc(ccc1O)Cl,False,True,True,False,128.558,8,1,1,6,2,1,1,1,20.23,0,2.0456000000000008,True,True,False,False
mobley_7099614,3-chloroprop-1-ene,C=CCCl,False,False,False,False,76.526,4,0,0,0,1,1,0,0,0.0,1,1.4112,False,True,False,False
mobley_7106722,isohexane,CCCC(C)C,False,False,False,False,86.178,6,0,0,0,0,0,0,0,0.0,2,2.442500000000001,False,False,False,False
mobley_7142697,pentan-1-amine,CCCCCN,False,False,False,False,87.16600000000001,6,0,0,0,1,0,1,1,26.02,3,1.1353,False,False,False,False
mobley_7150646,"1,4-dibromobenzene",c1cc(ccc1Br)Br,False,False,False,False,235.90599999999998,8,1,1,6,2,2,0,0,0.0,0,3.2116000000000007,True,True,True,False
mobley_7157427,1-chloroheptane,CCCCCCCCl,False,False,False,False,134.65,8,0,0,0,1,1,0,0,0.0,5,3.1956000000000016,False,True,False,False
mobley_7176248,trifluralin,CCCN(CCC)c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],True,True,True,True,335.28200000000004,23,1,1,6,10,3,0,5,89.52,7,4.148200000000004,True,True,True,True
mobley_7176290,3-nitrophenol,c1cc(cc(c1)O)[N+](=O)[O-],False,False,False,False,139.10999999999999,10,1,1,6,4,0,1,3,63.370000000000005,1,1.3004000000000002,True,False,False,True
